lon,lat,heat_flow_mW_m2,name,reference,id,ridge_lon,signed_distance_km,distance_km
-37.3902,35.4403,65.9,OCNG2-11,LeGal_etal._2018,R24-056141,-34.4597,-265.48221999561235,265.48221999561235
-37.4039,35.4428,46.7,OCNG2-12,LeGal_etal._2018,R24-056144,-34.4572,-266.9415331533656,266.9415331533656
-37.4039,35.4428,46.7,OCNG2-12,LeGal_etal._2018,R24-056143,-34.4572,-266.9415331533656,266.9415331533656
-37.4378,35.4488,60.0,OCNG2-13,LeGal_etal._2018,R24-056146,-34.4512,-270.5359056243878,270.5359056243878
-37.4378,35.4488,60.0,OCNG2-13,LeGal_etal._2018,R24-056145,-34.4512,-270.5359056243878,270.5359056243878
-37.471,35.4551,50.9,OCNG3-1,LeGal_etal._2018,R24-056163,-34.4449,-274.0924836324836,274.0924836324836
-37.471,35.4551,50.9,OCNG3-1,LeGal_etal._2018,R24-056164,-34.4449,-274.0924836324836,274.0924836324836
-37.4923,35.459,58.0,OCNG3-2,LeGal_etal._2018,R24-056186,-34.440999999999995,-276.36160552314436,276.36160552314436
-37.4923,35.459,58.0,OCNG3-2,LeGal_etal._2018,R24-056185,-34.440999999999995,-276.36160552314436,276.36160552314436
-37.5011,35.4611,45.1,OCNG3-3,LeGal_etal._2018,R24-056194,-34.4389,-277.34159758488056,277.34159758488056
-37.5011,35.4611,45.1,OCNG3-3,LeGal_etal._2018,R24-056193,-34.4389,-277.34159758488056,277.34159758488056
-37.5811,35.4757,46.5,OCNG3-4,LeGal_etal._2018,R24-056196,-34.424299999999995,-285.8575606536801,285.8575606536801
-37.5811,35.4757,46.5,OCNG3-4,LeGal_etal._2018,R24-056195,-34.424299999999995,-285.8575606536801,285.8575606536801
-37.6013,35.4797,143.7,OCNG3-5,LeGal_etal._2018,R24-056197,-34.4203,-288.0346102227537,288.0346102227537
-37.6013,35.4797,143.7,OCNG3-5,LeGal_etal._2018,R24-056198,-34.4203,-288.0346102227537,288.0346102227537
-37.6231,35.4833,170.4,OCNG3-6,LeGal_etal._2018,R24-056199,-34.4167,-290.3215378796039,290.3215378796039
-37.6231,35.4833,170.4,OCNG3-6,LeGal_etal._2018,R24-056200,-34.4167,-290.3215378796039,290.3215378796039
-37.6395,35.4866,165.4,OCNG3-7,LeGal_etal._2018,R24-056201,-34.413399999999996,-292.09326882870283,292.09326882870283
-37.6395,35.4866,165.4,OCNG3-7,LeGal_etal._2018,R24-056202,-34.413399999999996,-292.09326882870283,292.09326882870283
-37.6556,35.4897,132.5,OCNG3-8,LeGal_etal._2018,R24-056204,-34.4103,-293.8203151445475,293.8203151445475
-37.6556,35.4897,132.5,OCNG3-8,LeGal_etal._2018,R24-056203,-34.4103,-293.8203151445475,293.8203151445475
-37.6718,35.493,127.2,OCNG3-9,LeGal_etal._2018,R24-056205,-34.407,-295.5736508390443,295.5736508390443
-37.6718,35.493,127.2,OCNG3-9,LeGal_etal._2018,R24-056206,-34.407,-295.5736508390443,295.5736508390443
-37.688,35.4952,141.0,OCNG3-10,LeGal_etal._2018,R24-056165,-34.4048,-297.23132750802927,297.23132750802927
-37.688,35.4952,141.0,OCNG3-10,LeGal_etal._2018,R24-056166,-34.4048,-297.23132750802927,297.23132750802927
-37.704,35.4988,134.6,OCNG3-11,LeGal_etal._2018,R24-056167,-34.401199999999996,-298.9923358867114,298.9923358867114
-37.704,35.4988,134.6,OCNG3-11,LeGal_etal._2018,R24-056168,-34.401199999999996,-298.9923358867114,298.9923358867114
-37.7201,35.5016,121.9,OCNG3-12,LeGal_etal._2018,R24-056170,-34.398399999999995,-300.6928129822058,300.6928129822058
-37.7201,35.5016,121.9,OCNG3-12,LeGal_etal._2018,R24-056169,-34.398399999999995,-300.6928129822058,300.6928129822058
-37.7361,35.5044,135.5,OCNG3-13,LeGal_etal._2018,R24-056172,-34.3956,-302.38411801361883,302.38411801361883
-37.7361,35.5044,135.5,OCNG3-13,LeGal_etal._2018,R24-056171,-34.3956,-302.38411801361883,302.38411801361883
-37.7521,35.5078,151.2,OCNG3-14,LeGal_etal._2018,R24-056174,-34.392199999999995,-304.1273417942271,304.1273417942271
-37.7521,35.5078,151.2,OCNG3-14,LeGal_etal._2018,R24-056173,-34.392199999999995,-304.1273417942271,304.1273417942271
-37.7686,35.5107,139.3,OCNG3-15,LeGal_etal._2018,R24-056175,-34.3893,-305.8723205180676,305.8723205180676
-37.7686,35.5107,139.3,OCNG3-15,LeGal_etal._2018,R24-056176,-34.3893,-305.8723205180676,305.8723205180676
-37.7846,35.5136,134.9,OCNG3-16,LeGal_etal._2018,R24-056177,-34.3864,-307.5719164944094,307.5719164944094
-37.7846,35.5136,134.9,OCNG3-16,LeGal_etal._2018,R24-056178,-34.3864,-307.5719164944094,307.5719164944094
-37.8014,35.517,130.7,OCNG3-17,LeGal_etal._2018,R24-056179,-34.382999999999996,-309.38712014536185,309.38712014536185
-37.8014,35.517,130.7,OCNG3-17,LeGal_etal._2018,R24-056180,-34.382999999999996,-309.38712014536185,309.38712014536185
-37.817,35.5202,123.9,OCNG3-18,LeGal_etal._2018,R24-056182,-34.379799999999996,-311.07623934656266,311.07623934656266
-37.817,35.5202,123.9,OCNG3-18,LeGal_etal._2018,R24-056181,-34.379799999999996,-311.07623934656266,311.07623934656266
-37.8335,35.5228,108.1,OCNG3-19,LeGal_etal._2018,R24-056183,-34.3772,-312.79471010271965,312.79471010271965
-37.8335,35.5228,108.1,OCNG3-19,LeGal_etal._2018,R24-056184,-34.3772,-312.79471010271965,312.79471010271965
-37.8498,35.5262,123.0,OCNG3-20,LeGal_etal._2018,R24-056188,-34.373799999999996,-314.5642304977165,314.5642304977165
-37.8498,35.5262,123.0,OCNG3-20,LeGal_etal._2018,R24-056187,-34.373799999999996,-314.5642304977165,314.5642304977165
-37.8658,35.5291,102.0,OCNG3-21,LeGal_etal._2018,R24-056190,-34.3709,-316.26317571166726,316.26317571166726
-37.8658,35.5291,102.0,OCNG3-21,LeGal_etal._2018,R24-056189,-34.3709,-316.26317571166726,316.26317571166726
-37.882,35.5323,113.1,OCNG3-22,LeGal_etal._2018,R24-056192,-34.3677,-318.0060521370646,318.0060521370646
-37.882,35.5323,113.1,OCNG3-22,LeGal_etal._2018,R24-056191,-34.3677,-318.0060521370646,318.0060521370646
-37.9108,35.5372,102.2,KT3,LeGal_etal._2018,R24-056071,-34.3628,-321.03592735269467,321.03592735269467
-37.9108,35.5372,102.2,KT3,LeGal_etal._2018,R24-056072,-34.3628,-321.03592735269467,321.03592735269467
-43.895,35.581667,44.0,V27-102,Herman_etal._1977,R24-047451,-34.318332999999996,-866.0509976684053,866.0509976684053
-51.25,35.7983,43.8,V19-183,Abbott_2008,R24-001347,-34.0,-1555.7459535120322,1555.7459535120322
-43.691667,36.0883333,40.0,V27-101,Herman_etal._1977,R24-047450,-33.9,-879.8573977693493,879.8573977693493
-29.393333,36.291667,37.0,V29-128,Herman_etal._1977,R24-047483,-33.8,394.9465094672639,394.9465094672639
-21.0,36.3333,47.7,13,Bullard_Day_1961,R24-023474,-33.8,1146.5845862950305,1146.5845862950305
-21.0,36.3333,48.0,13,Haenel_1979a,R24-044624,-33.8,1146.5845862950305,1146.5845862950305
-21.0,36.3333,47.7,13,Bullard_Day_1961,R24-023475,-33.8,1146.5845862950305,1146.5845862950305
-33.9683,36.3983,75.0,ATL_69.1,Williams_etal._1977,R24-088672,-33.8,-15.063207398224638,15.063207398224638
-33.9783,36.4017,0.0,ATL_72.2,Williams_etal._1977,R24-088674,-33.7932,-16.56611828912213,16.56611828912213
-33.975,36.405,59.0,ATL_72.1,Williams_etal._1977,R24-088673,-33.77999999999999,-17.451409396216125,17.451409396216125
-33.985,36.4067,75.0,ATL_72.3,Williams_etal._1977,R24-088675,-33.77319999999999,-18.954500712660188,18.954500712660188
-33.62,36.41,130.0,ATL_65.1,Williams_etal._1977,R24-088664,-33.760000000000005,12.52841069782781,12.52841069782781
-33.6167,36.4133,314.0,ATL_65.2,Williams_etal._1977,R24-088665,-33.74679999999999,11.6419785059863,11.6419785059863
-33.96,36.4167,21.0,ATL_68.4,Williams_etal._1977,R24-088671,-33.7332,-20.29427476216821,20.29427476216821
-33.615,36.4183,113.0,ATL_65.3,Williams_etal._1977,R24-088666,-33.72679999999998,10.003761800086066,10.003761800086066
-33.6117,36.4217,201.0,ATL_65.4,Williams_etal._1977,R24-088667,-33.713199999999986,9.081729589896012,9.081729589896012
-33.9533,36.425,138.0,ATL_68.3,Williams_etal._1977,R24-088670,-33.7,-22.663096956497895,22.663096956497895
-33.9467,36.43,142.0,ATL_68.2,Williams_etal._1977,R24-088669,-33.67999999999999,-23.86047652100467,23.86047652100467
-33.9417,36.435,17.0,ATL_68.1,Williams_etal._1977,R24-088668,-33.65999999999998,-25.200837217534218,25.200837217534218
-33.9133,36.44,71.0,ATL_25.2,Williams_etal._1977,R24-088626,-33.64,-24.44779941383014,24.44779941383014
-33.9017,36.4483,84.0,ATL_25.3,Williams_etal._1977,R24-088627,-33.60679999999998,-26.377185663348538,26.377185663348538
-33.8833,36.4517,318.0,ATL_25.6,Williams_etal._1977,R24-088628,-33.59319999999999,-25.946714749138067,25.946714749138067
-33.8717,36.49,142.0,ATL_61.2,Williams_etal._1977,R24-088663,-33.43999999999999,-38.59242851029689,38.59242851029689
-33.5783,36.58,105.0,ATL_50.4,Williams_etal._1977,R24-088654,-32.840000000000025,-65.92459797701487,65.92459797701487
-52.45,36.5817,30.0,V27-103,Abbott_2008,R24-001584,-32.82810000000003,-1752.048469600763,1752.048469600763
-52.45,36.583,30.0,V27-103,LDEO_2004,R24-055450,-32.819000000000024,-1752.8314953701465,1752.8314953701465
-33.6483,36.5917,29.0,ATL_41.1,Williams_etal._1977,R24-088634,-32.75809999999999,-79.47606982533443,79.47606982533443
-33.6433,36.5917,17.0,ATL_41.2,Williams_etal._1977,R24-088635,-32.75809999999999,-79.02967536439722,79.02967536439722
-33.5767,36.595,222.0,ATL_50.2,Williams_etal._1977,R24-088653,-32.73500000000002,-75.14283007051166,75.14283007051166
-33.5633,36.595,193.0,ATL_47.3,Williams_etal._1977,R24-088651,-32.73500000000002,-73.94654407437861,73.94654407437861
-33.6133,36.5967,117.0,ATL_22.1,Williams_etal._1977,R24-088622,-32.723100000000024,-79.47092025363354,79.47092025363354
-33.6117,36.5983,234.0,ATL_22.2,Williams_etal._1977,R24-088623,-32.7119,-80.32627632232186,80.32627632232186
-33.5767,36.5983,272.0,ATL_50.1,Williams_etal._1977,R24-088652,-32.7119,-77.20178235557259,77.20178235557259
-33.6117,36.6017,130.0,ATL_22.3,Williams_etal._1977,R24-088624,-32.6983,-81.5367719479736,81.5367719479736
-33.6467,36.6033,142.0,ATL_42.4,Williams_etal._1977,R24-088637,-32.69670000000001,-84.80219703178304,84.80219703178304
-33.6333,36.605,109.0,ATL_42.1,Williams_etal._1977,R24-088636,-32.69500000000001,-83.75594513669431,83.75594513669431
-33.6117,36.605,46.0,ATL_22.4,Williams_etal._1977,R24-088625,-32.69500000000001,-81.82785346563755,81.82785346563755
-33.59,36.605,163.0,ATL_43.1,Williams_etal._1977,R24-088638,-32.69500000000001,-79.89083544425215,79.89083544425215
-33.5817,36.605,348.0,ATL_43.2,Williams_etal._1977,R24-088639,-32.69500000000001,-79.14994836694741,79.14994836694741
-33.5533,36.605,331.0,ATL_46.7,Williams_etal._1977,R24-088647,-32.69500000000001,-76.61486487352104,76.61486487352104
-33.575,36.6067,394.0,ATL_43.3,Williams_etal._1977,R24-088640,-32.69330000000001,-78.70189623916211,78.70189623916211
-33.5717,36.6117,368.0,ATL_47.1,Williams_etal._1977,R24-088649,-32.688300000000005,-78.84852881313473,78.84852881313473
-33.555,36.6117,234.0,ATL_46.6,Williams_etal._1977,R24-088646,-32.688300000000005,-77.35795780206459,77.35795780206459
-33.5417,36.6133,318.0,ATL_51.5,Williams_etal._1977,R24-088659,-32.6867,-76.31208215241237,76.31208215241237
-33.5367,36.6133,272.0,ATL_51.6,Williams_etal._1977,R24-088660,-32.6867,-75.86581266614137,75.86581266614137
-33.525,36.6133,184.0,ATL_51.7,Williams_etal._1977,R24-088661,-32.6867,-74.82154206826583,74.82154206826583
-33.5167,36.6133,197.0,ATL_51.8,Williams_etal._1977,R24-088662,-32.6867,-74.0807347210554,74.0807347210554
-33.5617,36.615,352.0,ATL_51.2,Williams_etal._1977,R24-088656,-32.685,-78.24716661189663,78.24716661189663
-33.5467,36.615,381.0,ATL_51.4,Williams_etal._1977,R24-088658,-32.685,-76.9083876690673,76.9083876690673
-33.57,36.6167,247.0,ATL_51.1,Williams_etal._1977,R24-088655,-32.6833,-79.13794104918857,79.13794104918857
-33.555,36.6183,264.0,ATL_46.5,Williams_etal._1977,R24-088645,-32.681700000000006,-77.9403740979222,77.9403740979222
-33.5583,36.6233,289.0,ATL_46.4,Williams_etal._1977,R24-088644,-32.676700000000004,-78.67603039633829,78.67603039633829
-33.625,36.625,75.0,ATL_21.6,Williams_etal._1977,R24-088621,-32.675000000000004,-84.77833538369637,84.77833538369637
-33.5633,36.6283,134.0,ATL_46.3,Williams_etal._1977,R24-088643,-32.6717,-79.5632921080548,79.5632921080548
-33.635,36.63,75.0,ATL_21.5,Williams_etal._1977,R24-088620,-32.67,-86.111354040752,86.111354040752
-33.6383,36.6317,38.0,ATL_21.4,Williams_etal._1977,R24-088619,-32.6683,-86.5556174106259,86.5556174106259
-33.57,36.6317,151.0,ATL_46.2,Williams_etal._1977,R24-088642,-32.6683,-80.46103115377454,80.46103115377454
-33.58,36.635,151.0,ATL_46.1,Williams_etal._1977,R24-088641,-32.665000000000006,-81.64432805497118,81.64432805497118
-33.6483,36.6367,33.0,ATL_21.2,Williams_etal._1977,R24-088618,-32.66330000000001,-87.8884030189843,87.8884030189843
-33.6517,36.6383,29.0,ATL_21.1,Williams_etal._1977,R24-088617,-32.6617,-88.33270257549196,88.33270257549196
-33.7217,36.6667,33.0,ATL_16.1,Williams_etal._1977,R24-088612,-32.633300000000006,-97.07662698905966,97.07662698905966
-33.6883,36.675,92.0,ATL_16.3,Williams_etal._1977,R24-088613,-32.62500000000001,-94.82767764234308,94.82767764234308
-33.6767,36.68,159.0,ATL_16.4,Williams_etal._1977,R24-088614,-32.620000000000005,-94.23294891276255,94.23294891276255
-33.6717,36.685,138.0,ATL_16.5,Williams_etal._1977,R24-088615,-32.615,-94.22682350246109,94.22682350246109
-33.635,36.6983,29.0,ATL_17.1,Williams_etal._1977,R24-088616,-32.6017,-92.12428972071537,92.12428972071537
-33.3267,36.75,142.0,ATL_35.3,Williams_etal._1977,R24-088629,-32.55,-69.20041092928561,69.20041092928561
-33.3283,36.7617,172.0,ATL_36.3,Williams_etal._1977,R24-088633,-32.5383,-70.37464573205534,70.37464573205534
-30.7617,36.7617,42.2,CD-5-1,Adam_etal._2003,R24-002098,-32.5383,158.26277925008802,158.26277925008802
-33.33,36.7633,126.0,ATL_35.4,Williams_etal._1977,R24-088630,-32.536699999999996,-70.66714147827663,70.66714147827663
-33.325,36.7633,100.0,ATL_36.2,Williams_etal._1977,R24-088632,-32.536699999999996,-70.22174162022665,70.22174162022665
-33.3317,36.7667,147.0,ATL_36.1,Williams_etal._1977,R24-088631,-32.5333,-71.11829613615795,71.11829613615795
-30.7817,36.7667,143.0,CD-5-2,Adam_etal._2003,R24-002099,-32.5333,156.02556051113962,156.02556051113962
-30.8017,36.77,109.4,CD-5-3,Adam_etal._2003,R24-002100,-32.529999999999994,153.9434636920059,153.9434636920059
-30.8217,36.7733,74.0,CD-5-4,Adam_etal._2003,R24-002101,-32.5267,151.86154501189503,151.86154501189503
-30.8383,36.7767,31.3,CD-5-5,Adam_etal._2003,R24-002102,-32.5233,150.07352162919625,150.07352162919625
-30.9017,36.7917,55.0,CD-6-1,Adam_etal._2003,R24-002103,-32.5083,143.06286667796311,143.06286667796311
-30.9233,36.795,53.5,CD-6-2,Adam_etal._2003,R24-002111,-32.504999999999995,140.83953000736128,140.83953000736128
-30.9417,36.8,100.9,CD-6-3,Adam_etal._2003,R24-002112,-32.5,138.7468632243777,138.7468632243777
-30.96,36.8033,120.4,CD-6-4,Adam_etal._2003,R24-002113,-32.48679999999999,135.93632989805175,135.93632989805175
-30.9717,36.805,126.2,AB-4-16,Adam_etal._2003,R24-002084,-32.47999999999999,134.28622920516597,134.28622920516597
-30.9783,36.8067,148.1,CD-6-5,Adam_etal._2003,R24-002114,-32.47319999999999,133.0902521555999,133.0902521555999
-30.9983,36.81,138.4,CD-6-6,Adam_etal._2003,R24-002115,-32.45999999999998,130.12886287275364,130.12886287275364
-31.0183,36.8133,185.2,CD-6-7,Adam_etal._2003,R24-002116,-32.446799999999996,127.1677279526371,127.1677279526371
-30.96,36.8167,131.0,AB-4-15,Adam_etal._2003,R24-002083,-32.4332,131.14118008124308,131.14118008124308
-31.0383,36.8183,131.6,CD-6-8,Adam_etal._2003,R24-002117,-32.426799999999986,123.59877964253141,123.59877964253141
-31.0567,36.8217,133.0,CD-6-9,Adam_etal._2003,R24-002118,-32.41319999999999,120.74490194019428,120.74490194019428
-31.0767,36.8267,138.9,CD-6-10,Adam_etal._2003,R24-002104,-32.39319999999998,117.17676156985402,117.17676156985402
-30.95,36.8283,111.9,AB-4-14,Adam_etal._2003,R24-002082,-32.386799999999994,127.88154225498721,127.88154225498721
-31.0967,36.83,127.9,CD-6-11,Adam_etal._2003,R24-002105,-32.379999999999995,114.21682675699245,114.21682675699245
-31.1183,36.8333,124.1,CD-6-12,Adam_etal._2003,R24-002106,-32.366799999999984,111.1147487227978,111.1147487227978
-31.1383,36.84,157.5,CD-6-13,Adam_etal._2003,R24-002107,-32.339999999999975,106.94024633404892,106.94024633404892
-33.6675,36.8408,23.0,DSDP_37_333,Hyndman_etal._1976,R24-048703,-32.33679999999998,-118.41882099004177,118.41882099004177
-30.9383,36.8417,110.7,AB-4-13,Adam_etal._2003,R24-002081,-32.33319999999998,124.13050982738262,124.13050982738262
-31.1583,36.8433,126.2,CD-6-14,Adam_etal._2003,R24-002108,-32.32679999999999,103.98126456626068,103.98126456626068
-31.1783,36.8467,116.7,CD-6-15,Adam_etal._2003,R24-002109,-32.313199999999995,100.98681211750458,100.98681211750458
-31.1983,36.8517,114.9,CD-6-16,Adam_etal._2003,R24-002110,-32.29319999999999,97.421120318138,97.421120318138
-30.925,36.8567,113.5,AB-4-12,Adam_etal._2003,R24-002080,-32.27320000000001,119.95119482162995,119.95119482162995
-31.2517,36.8617,144.6,CD-7-1,Adam_etal._2003,R24-002119,-32.2532,89.09899300204533,89.09899300204533
-31.2733,36.865,143.2,CD-7-2,Adam_etal._2003,R24-002120,-32.23999999999999,85.99927794904735,85.99927794904735
-31.3017,36.8717,214.8,CD-7-3,Adam_etal._2003,R24-002121,-32.21320000000001,81.08148097876924,81.08148097876924
-30.9133,36.8717,112.2,AB-4-11,Adam_etal._2003,R24-002079,-32.21320000000001,115.63117621974979,115.63117621974979
-31.3198,36.8763,203.0,CD-18-1,Lucazeau_etal._2006,R24-059252,-32.194799999999994,77.82997630009577,77.82997630009577
-31.3198,36.8765,183.0,CD-18-2,Lucazeau_etal._2006,R24-059253,-32.193999999999996,77.75861384464497,77.75861384464497
-31.32,36.8767,181.4,CD-16-2,Adam_etal._2003,R24-002093,-32.1932,77.66946214522223,77.66946214522223
-33.6417,36.8783,29.0,DSDP_37_332A,Hyndman_etal._1976,R24-048700,-32.186799999999984,-129.40784831870258,129.40784831870258
-31.3383,36.8783,302.6,CD-16-3,Adam_etal._2003,R24-002094,-32.186799999999984,75.47086349468402,75.47086349468402
-31.3387,36.8793,305.0,CD-18-3,Lucazeau_etal._2006,R24-059254,-32.18279999999999,75.0785170482498,75.0785170482498
-33.6433,36.88,27.0,DSDP_37_332B,Hyndman_etal._1976,R24-048702,-32.179999999999986,-130.15209925073324,130.15209925073324
-33.6433,36.88,23.0,DSDP_37_332B,Hyndman_etal._1976,R24-048701,-32.179999999999986,-130.15209925073324,130.15209925073324
-31.3617,36.883,181.0,CD-18-4,Lucazeau_etal._2006,R24-059255,-32.167999999999985,71.71291937370836,71.71291937370836
-31.3617,36.8833,182.8,CD-16-4,Adam_etal._2003,R24-002095,-32.1668,71.60590915282722,71.60590915282722
-30.9,36.885,92.7,AB-4-10,Adam_etal._2003,R24-002078,-32.160000000000004,112.06239818236389,112.06239818236389
-31.38,36.8867,139.2,CD-16-5,Adam_etal._2003,R24-002096,-32.153200000000005,68.76564843978561,68.76564843978561
-31.381,36.8868,140.0,CD-18-5,Lucazeau_etal._2006,R24-059256,-32.15279999999999,68.64104753035137,68.64104753035137
-31.3967,36.89,144.0,CD-16-6,Adam_etal._2003,R24-002097,-32.13999999999999,66.10359170498566,66.10359170498566
-31.397,36.8907,144.0,CD-18-6,Lucazeau_etal._2006,R24-059257,-32.137199999999986,65.82729706060783,65.82729706060783
-31.4067,36.8933,114.7,CD-8-1,Adam_etal._2003,R24-002122,-32.12679999999998,64.03758721964005,64.03758721964005
-31.4267,36.8967,38.8,CD-8-2,Adam_etal._2003,R24-002124,-32.113199999999985,61.04686199696125,61.04686199696125
-30.8867,36.8967,106.4,AB-4-9,Adam_etal._2003,R24-002092,-32.113199999999985,109.06624361146926,109.06624361146926
-31.4467,36.9,32.0,CD-8-3,Adam_etal._2003,R24-002125,-32.1,58.09204722778852,58.09204722778852
-31.4667,36.905,29.5,CD-8-4,Adam_etal._2003,R24-002126,-32.1,56.30993854718701,56.30993854718701
-31.4867,36.9083,35.9,CD-8-5,Adam_etal._2003,R24-002127,-32.1,54.529277670632524,54.529277670632524
-31.5083,36.9117,43.3,CD-8-6,Adam_etal._2003,R24-002128,-32.1,52.606449622058385,52.606449622058385
-30.8767,36.9117,103.9,AB-4-8,Adam_etal._2003,R24-002091,-32.1,108.76030052841608,108.76030052841608
-31.5283,36.9167,25.3,CD-8-7,Adam_etal._2003,R24-002129,-32.1,50.82497165738022,50.82497165738022
-31.5483,36.9217,22.3,CD-8-8,Adam_etal._2003,R24-002130,-32.1,49.04372644547926,49.04372644547926
-31.5683,36.925,20.5,CD-8-9,Adam_etal._2003,R24-002131,-32.1,47.26376791477357,47.26376791477357
-30.865,36.925,135.8,AB-4-7,Adam_etal._2003,R24-002090,-32.1,109.78136801720034,109.78136801720034
-31.5883,36.93,27.6,CD-8-10,Adam_etal._2003,R24-002123,-32.1,45.482948805931336,45.482948805931336
-30.8517,36.94,67.8,AB-4-6,Adam_etal._2003,R24-002089,-32.1,110.9417937587416,110.9417937587416
-33.1617,36.9417,18.0,KNR_42B4,Williams_etal._1977,R24-088708,-32.1,-94.35574348207787,94.35574348207787
-33.1017,36.9417,180.0,KNR_43.2,Williams_etal._1977,R24-088710,-32.1,-89.0234042064587,89.0234042064587
-33.1267,36.9433,56.0,KNR_26.6,Williams_etal._1977,R24-088690,-32.1,-91.24329617309176,91.24329617309176
-33.1,36.9433,52.0,KNR_43.3,Williams_etal._1977,R24-088711,-32.1,-88.8704550239524,88.8704550239524
-33.1883,36.945,8.0,KNR_32.6,Williams_etal._1977,R24-088698,-32.1,-96.71555815582717,96.71555815582717
-33.1933,36.9467,59.0,KNR_32.5,Williams_etal._1977,R24-088697,-32.1,-97.15773246915228,97.15773246915228
-33.18,36.9467,14.0,KNR_36B4,Williams_etal._1977,R24-088703,-32.1,-95.97580816489926,95.97580816489926
-33.1283,36.9467,52.0,KNR_26.5,Williams_etal._1977,R24-088689,-32.1,-91.3814106814502,91.3814106814502
-33.1967,36.9483,11.0,KNR_32.3,Williams_etal._1977,R24-088696,-32.1,-97.4578315929643,97.4578315929643
-33.1783,36.9483,48.0,KNR_36B5,Williams_etal._1977,R24-088704,-32.1,-95.82272253733329,95.82272253733329
