lon,lat,depth_m,source
-48.8,25.3,-4628.63,ETOPO_2022_v1_15s_bed_elev
-48.7,25.3,-4496.69,ETOPO_2022_v1_15s_bed_elev
-48.6,25.3,-4249.73,ETOPO_2022_v1_15s_bed_elev
-48.5,25.3,-4229.91,ETOPO_2022_v1_15s_bed_elev
-48.4,25.3,-4273.08,ETOPO_2022_v1_15s_bed_elev
-48.3,25.3,-4078.86,ETOPO_2022_v1_15s_bed_elev
-48.2,25.3,-4259.44,ETOPO_2022_v1_15s_bed_elev
-48.1,25.3,-4006.11,ETOPO_2022_v1_15s_bed_elev
-48.0,25.3,-4000.6,ETOPO_2022_v1_15s_bed_elev
-47.9,25.3,-3953.0,ETOPO_2022_v1_15s_bed_elev
-47.8,25.3,-4046.75,ETOPO_2022_v1_15s_bed_elev
-47.7,25.3,-4043.16,ETOPO_2022_v1_15s_bed_elev
-47.6,25.3,-3902.0,ETOPO_2022_v1_15s_bed_elev
-47.5,25.3,-3842.84,ETOPO_2022_v1_15s_bed_elev
-47.4,25.3,-3939.8,ETOPO_2022_v1_15s_bed_elev
-47.3,25.3,-4080.25,ETOPO_2022_v1_15s_bed_elev
-47.2,25.3,-3763.54,ETOPO_2022_v1_15s_bed_elev
-47.1,25.3,-3783.98,ETOPO_2022_v1_15s_bed_elev
-47.0,25.3,-3611.39,ETOPO_2022_v1_15s_bed_elev
-46.9,25.3,-3875.47,ETOPO_2022_v1_15s_bed_elev
-46.8,25.3,-3595.27,ETOPO_2022_v1_15s_bed_elev
-46.7,25.3,-3435.77,ETOPO_2022_v1_15s_bed_elev
-46.6,25.3,-3677.01,ETOPO_2022_v1_15s_bed_elev
-46.5,25.3,-3366.35,ETOPO_2022_v1_15s_bed_elev
-46.4,25.3,-3311.41,ETOPO_2022_v1_15s_bed_elev
-46.3,25.3,-3442.63,ETOPO_2022_v1_15s_bed_elev
-46.2,25.3,-3218.13,ETOPO_2022_v1_15s_bed_elev
-46.1,25.3,-3690.3,ETOPO_2022_v1_15s_bed_elev
-46.0,25.3,-3166.3,ETOPO_2022_v1_15s_bed_elev
-45.9,25.3,-3023.79,ETOPO_2022_v1_15s_bed_elev
-45.8,25.3,-2531.1,ETOPO_2022_v1_15s_bed_elev
-45.7,25.3,-2310.5,ETOPO_2022_v1_15s_bed_elev
-45.6,25.3,-2660.02,ETOPO_2022_v1_15s_bed_elev
-45.5,25.3,-3212.94,ETOPO_2022_v1_15s_bed_elev
-45.4,25.3,-3845.54,ETOPO_2022_v1_15s_bed_elev
-45.3,25.3,-3120.9,ETOPO_2022_v1_15s_bed_elev
-45.2,25.3,-2654.85,ETOPO_2022_v1_15s_bed_elev
-45.1,25.3,-2484.71,ETOPO_2022_v1_15s_bed_elev
-45.0,25.3,-2332.42,ETOPO_2022_v1_15s_bed_elev
-44.9,25.3,-2450.43,ETOPO_2022_v1_15s_bed_elev
-44.8,25.3,-3128.6,ETOPO_2022_v1_15s_bed_elev
-44.7,25.3,-3771.02,ETOPO_2022_v1_15s_bed_elev
-44.6,25.3,-3943.37,ETOPO_2022_v1_15s_bed_elev
-44.5,25.3,-4255.5,ETOPO_2022_v1_15s_bed_elev
-44.4,25.3,-4156.33,ETOPO_2022_v1_15s_bed_elev
-44.3,25.3,-4066.78,ETOPO_2022_v1_15s_bed_elev
-44.2,25.3,-4198.17,ETOPO_2022_v1_15s_bed_elev
-44.1,25.3,-4100.63,ETOPO_2022_v1_15s_bed_elev
-44.0,25.3,-4063.85,ETOPO_2022_v1_15s_bed_elev
-43.9,25.3,-3890.66,ETOPO_2022_v1_15s_bed_elev
-43.8,25.3,-3865.26,ETOPO_2022_v1_15s_bed_elev
-43.7,25.3,-4051.9,ETOPO_2022_v1_15s_bed_elev
-43.6,25.3,-3437.56,ETOPO_2022_v1_15s_bed_elev
-43.5,25.3,-3473.41,ETOPO_2022_v1_15s_bed_elev
-43.4,25.3,-3673.83,ETOPO_2022_v1_15s_bed_elev
-43.3,25.3,-4021.08,ETOPO_2022_v1_15s_bed_elev
-43.2,25.3,-3924.81,ETOPO_2022_v1_15s_bed_elev
-43.1,25.3,-3695.38,ETOPO_2022_v1_15s_bed_elev
-43.0,25.3,-3734.43,ETOPO_2022_v1_15s_bed_elev
-42.9,25.3,-3936.64,ETOPO_2022_v1_15s_bed_elev
-42.8,25.3,-3804.56,ETOPO_2022_v1_15s_bed_elev
-42.7,25.3,-3940.08,ETOPO_2022_v1_15s_bed_elev
-42.6,25.3,-3933.75,ETOPO_2022_v1_15s_bed_elev
-42.5,25.3,-3952.61,ETOPO_2022_v1_15s_bed_elev
-42.4,25.3,-3884.51,ETOPO_2022_v1_15s_bed_elev
-42.3,25.3,-3639.65,ETOPO_2022_v1_15s_bed_elev
-42.2,25.3,-3988.57,ETOPO_2022_v1_15s_bed_elev
-42.1,25.3,-3944.22,ETOPO_2022_v1_15s_bed_elev
-42.0,25.3,-3960.78,ETOPO_2022_v1_15s_bed_elev
-41.9,25.3,-3944.62,ETOPO_2022_v1_15s_bed_elev
-41.8,25.3,-4088.12,ETOPO_2022_v1_15s_bed_elev
-41.7,25.3,-3858.13,ETOPO_2022_v1_15s_bed_elev
-41.6,25.3,-4065.54,ETOPO_2022_v1_15s_bed_elev
-41.5,25.3,-4234.77,ETOPO_2022_v1_15s_bed_elev
-41.4,25.3,-4269.34,ETOPO_2022_v1_15s_bed_elev
-41.3,25.3,-4481.28,ETOPO_2022_v1_15s_bed_elev
-41.2,25.3,-4209.68,ETOPO_2022_v1_15s_bed_elev
-41.1,25.3,-4339.14,ETOPO_2022_v1_15s_bed_elev
-41.0,25.3,-4550.75,ETOPO_2022_v1_15s_bed_elev
-40.9,25.3,-4262.84,ETOPO_2022_v1_15s_bed_elev
-40.8,25.3,-4349.52,ETOPO_2022_v1_15s_bed_elev
-40.7,25.3,-4598.67,ETOPO_2022_v1_15s_bed_elev
-40.6,25.3,-4799.99,ETOPO_2022_v1_15s_bed_elev
-40.5,25.3,-4503.25,ETOPO_2022_v1_15s_bed_elev
-40.4,25.3,-4388.97,ETOPO_2022_v1_15s_bed_elev
-40.3,25.3,-4549.69,ETOPO_2022_v1_15s_bed_elev
-40.2,25.3,-4719.85,ETOPO_2022_v1_15s_bed_elev
-40.1,25.3,-4875.17,ETOPO_2022_v1_15s_bed_elev
-40.0,25.3,-4943.33,ETOPO_2022_v1_15s_bed_elev
-39.9,25.3,-4680.17,ETOPO_2022_v1_15s_bed_elev
-39.8,25.3,-4612.87,ETOPO_2022_v1_15s_bed_elev
-39.7,25.3,-4875.03,ETOPO_2022_v1_15s_bed_elev
-39.6,25.3,-5022.35,ETOPO_2022_v1_15s_bed_elev
-39.5,25.3,-5022.47,ETOPO_2022_v1_15s_bed_elev
-39.4,25.3,-4856.19,ETOPO_2022_v1_15s_bed_elev
-39.3,25.3,-4764.74,ETOPO_2022_v1_15s_bed_elev
-39.2,25.3,-4962.01,ETOPO_2022_v1_15s_bed_elev
-39.1,25.3,-5241.96,ETOPO_2022_v1_15s_bed_elev
-39.0,25.3,-4905.71,ETOPO_2022_v1_15s_bed_elev
-38.9,25.3,-4718.24,ETOPO_2022_v1_15s_bed_elev
-38.8,25.3,-4602.81,ETOPO_2022_v1_15s_bed_elev
-38.7,25.3,-4737.88,ETOPO_2022_v1_15s_bed_elev
-38.6,25.3,-5030.43,ETOPO_2022_v1_15s_bed_elev
-38.5,25.3,-5166.78,ETOPO_2022_v1_15s_bed_elev
-38.4,25.3,-4980.49,ETOPO_2022_v1_15s_bed_elev
-38.3,25.3,-4929.28,ETOPO_2022_v1_15s_bed_elev
-38.2,25.3,-4874.79,ETOPO_2022_v1_15s_bed_elev
-38.1,25.3,-5010.0,ETOPO_2022_v1_15s_bed_elev
-38.0,25.3,-4885.93,ETOPO_2022_v1_15s_bed_elev
-37.9,25.3,-5136.72,ETOPO_2022_v1_15s_bed_elev
-37.8,25.3,-4870.26,ETOPO_2022_v1_15s_bed_elev
-37.7,25.3,-5128.71,ETOPO_2022_v1_15s_bed_elev
-37.6,25.3,-5124.6,ETOPO_2022_v1_15s_bed_elev
-37.5,25.3,-4953.65,ETOPO_2022_v1_15s_bed_elev
-37.4,25.3,-5077.56,ETOPO_2022_v1_15s_bed_elev
-37.3,25.3,-5174.17,ETOPO_2022_v1_15s_bed_elev
-37.2,25.3,-5350.71,ETOPO_2022_v1_15s_bed_elev
-37.1,25.3,-5466.26,ETOPO_2022_v1_15s_bed_elev
-37.0,25.3,-5355.25,ETOPO_2022_v1_15s_bed_elev
-36.9,25.3,-5353.83,ETOPO_2022_v1_15s_bed_elev
-36.8,25.3,-5631.49,ETOPO_2022_v1_15s_bed_elev
-36.7,25.3,-5426.4,ETOPO_2022_v1_15s_bed_elev
-36.6,25.3,-5828.6,ETOPO_2022_v1_15s_bed_elev
-36.5,25.3,-5453.07,ETOPO_2022_v1_15s_bed_elev
-36.4,25.3,-5431.17,ETOPO_2022_v1_15s_bed_elev
-36.3,25.3,-5750.17,ETOPO_2022_v1_15s_bed_elev
-36.2,25.3,-5392.85,ETOPO_2022_v1_15s_bed_elev
-36.1,25.3,-5981.84,ETOPO_2022_v1_15s_bed_elev
-36.0,25.3,-5729.73,ETOPO_2022_v1_15s_bed_elev
-35.9,25.3,-5422.72,ETOPO_2022_v1_15s_bed_elev
-35.8,25.3,-5636.16,ETOPO_2022_v1_15s_bed_elev
-35.7,25.3,-5498.63,ETOPO_2022_v1_15s_bed_elev
-35.6,25.3,-5375.82,ETOPO_2022_v1_15s_bed_elev
-35.5,25.3,-5403.24,ETOPO_2022_v1_15s_bed_elev
-35.4,25.3,-5474.4,ETOPO_2022_v1_15s_bed_elev
-35.3,25.3,-5878.0,ETOPO_2022_v1_15s_bed_elev
-35.2,25.3,-5866.42,ETOPO_2022_v1_15s_bed_elev
-35.1,25.3,-5816.84,ETOPO_2022_v1_15s_bed_elev
-35.0,25.3,-5950.32,ETOPO_2022_v1_15s_bed_elev
-51.0,25.4,-5201.56,ETOPO_2022_v1_15s_bed_elev
-50.9,25.4,-5290.76,ETOPO_2022_v1_15s_bed_elev
-50.8,25.4,-5013.34,ETOPO_2022_v1_15s_bed_elev
-50.7,25.4,-5042.96,ETOPO_2022_v1_15s_bed_elev
-50.6,25.4,-4919.25,ETOPO_2022_v1_15s_bed_elev
-50.5,25.4,-4634.42,ETOPO_2022_v1_15s_bed_elev
-50.4,25.4,-5007.43,ETOPO_2022_v1_15s_bed_elev
-50.3,25.4,-5314.48,ETOPO_2022_v1_15s_bed_elev
-50.2,25.4,-4955.61,ETOPO_2022_v1_15s_bed_elev
-50.1,25.4,-4658.57,ETOPO_2022_v1_15s_bed_elev
-50.0,25.4,-4839.93,ETOPO_2022_v1_15s_bed_elev
-49.9,25.4,-4820.07,ETOPO_2022_v1_15s_bed_elev
-49.8,25.4,-4858.34,ETOPO_2022_v1_15s_bed_elev
-49.7,25.4,-4862.02,ETOPO_2022_v1_15s_bed_elev
-49.6,25.4,-4854.23,ETOPO_2022_v1_15s_bed_elev
-49.5,25.4,-4570.68,ETOPO_2022_v1_15s_bed_elev
-49.4,25.4,-4652.39,ETOPO_2022_v1_15s_bed_elev
-49.3,25.4,-4550.06,ETOPO_2022_v1_15s_bed_elev
-49.2,25.4,-4248.54,ETOPO_2022_v1_15s_bed_elev
-49.1,25.4,-4340.18,ETOPO_2022_v1_15s_bed_elev
-49.0,25.4,-4866.66,ETOPO_2022_v1_15s_bed_elev
-48.9,25.4,-4783.16,ETOPO_2022_v1_15s_bed_elev
-48.8,25.4,-4668.05,ETOPO_2022_v1_15s_bed_elev
-48.7,25.4,-4700.23,ETOPO_2022_v1_15s_bed_elev
-48.6,25.4,-4434.29,ETOPO_2022_v1_15s_bed_elev
-48.5,25.4,-4272.83,ETOPO_2022_v1_15s_bed_elev
-48.4,25.4,-4480.48,ETOPO_2022_v1_15s_bed_elev
-48.3,25.4,-4258.55,ETOPO_2022_v1_15s_bed_elev
-48.2,25.4,-4332.76,ETOPO_2022_v1_15s_bed_elev
-48.1,25.4,-4247.37,ETOPO_2022_v1_15s_bed_elev
-48.0,25.4,-4348.83,ETOPO_2022_v1_15s_bed_elev
-47.9,25.4,-4163.24,ETOPO_2022_v1_15s_bed_elev
-47.8,25.4,-4137.79,ETOPO_2022_v1_15s_bed_elev
-47.7,25.4,-4140.01,ETOPO_2022_v1_15s_bed_elev
-47.6,25.4,-4040.44,ETOPO_2022_v1_15s_bed_elev
-47.5,25.4,-4109.49,ETOPO_2022_v1_15s_bed_elev
-47.4,25.4,-4057.7,ETOPO_2022_v1_15s_bed_elev
-47.3,25.4,-4124.56,ETOPO_2022_v1_15s_bed_elev
-47.2,25.4,-3974.42,ETOPO_2022_v1_15s_bed_elev
-47.1,25.4,-3834.17,ETOPO_2022_v1_15s_bed_elev
-47.0,25.4,-3747.59,ETOPO_2022_v1_15s_bed_elev
-46.9,25.4,-3905.85,ETOPO_2022_v1_15s_bed_elev
-46.8,25.4,-3935.97,ETOPO_2022_v1_15s_bed_elev
-46.7,25.4,-3603.26,ETOPO_2022_v1_15s_bed_elev
-46.6,25.4,-3688.22,ETOPO_2022_v1_15s_bed_elev
-46.5,25.4,-3597.73,ETOPO_2022_v1_15s_bed_elev
-46.4,25.4,-3515.46,ETOPO_2022_v1_15s_bed_elev
-46.3,25.4,-3397.82,ETOPO_2022_v1_15s_bed_elev
-46.2,25.4,-3639.97,ETOPO_2022_v1_15s_bed_elev
-46.1,25.4,-3831.89,ETOPO_2022_v1_15s_bed_elev
-46.0,25.4,-3196.41,ETOPO_2022_v1_15s_bed_elev
-45.9,25.4,-3247.82,ETOPO_2022_v1_15s_bed_elev
-45.8,25.4,-2869.93,ETOPO_2022_v1_15s_bed_elev
-45.7,25.4,-2913.3,ETOPO_2022_v1_15s_bed_elev
-45.6,25.4,-2929.59,ETOPO_2022_v1_15s_bed_elev
-45.5,25.4,-3110.49,ETOPO_2022_v1_15s_bed_elev
-45.4,25.4,-3857.61,ETOPO_2022_v1_15s_bed_elev
-45.3,25.4,-3715.17,ETOPO_2022_v1_15s_bed_elev
-45.2,25.4,-2842.96,ETOPO_2022_v1_15s_bed_elev
-45.1,25.4,-2672.65,ETOPO_2022_v1_15s_bed_elev
-45.0,25.4,-2938.2,ETOPO_2022_v1_15s_bed_elev
-44.9,25.4,-3241.27,ETOPO_2022_v1_15s_bed_elev
-44.8,25.4,-3624.32,ETOPO_2022_v1_15s_bed_elev
-44.7,25.4,-3866.3,ETOPO_2022_v1_15s_bed_elev
-44.6,25.4,-4071.97,ETOPO_2022_v1_15s_bed_elev
-44.5,25.4,-3973.25,ETOPO_2022_v1_15s_bed_elev
-44.4,25.4,-3908.09,ETOPO_2022_v1_15s_bed_elev
-44.3,25.4,-3804.0,ETOPO_2022_v1_15s_bed_elev
-44.2,25.4,-3816.53,ETOPO_2022_v1_15s_bed_elev
-44.1,25.4,-3953.5,ETOPO_2022_v1_15s_bed_elev
-44.0,25.4,-3549.73,ETOPO_2022_v1_15s_bed_elev
-43.9,25.4,-3367.21,ETOPO_2022_v1_15s_bed_elev
-43.8,25.4,-3706.1,ETOPO_2022_v1_15s_bed_elev
-43.7,25.4,-4167.51,ETOPO_2022_v1_15s_bed_elev
-43.6,25.4,-3861.8,ETOPO_2022_v1_15s_bed_elev
-43.5,25.4,-3536.5,ETOPO_2022_v1_15s_bed_elev
-43.4,25.4,-3582.2,ETOPO_2022_v1_15s_bed_elev
-43.3,25.4,-3664.07,ETOPO_2022_v1_15s_bed_elev
-43.2,25.4,-3919.96,ETOPO_2022_v1_15s_bed_elev
-43.1,25.4,-3695.86,ETOPO_2022_v1_15s_bed_elev
-43.0,25.4,-3700.34,ETOPO_2022_v1_15s_bed_elev
-42.9,25.4,-3898.09,ETOPO_2022_v1_15s_bed_elev
-42.8,25.4,-3805.53,ETOPO_2022_v1_15s_bed_elev
-42.7,25.4,-3960.8,ETOPO_2022_v1_15s_bed_elev
-42.6,25.4,-3888.64,ETOPO_2022_v1_15s_bed_elev
-42.5,25.4,-3992.52,ETOPO_2022_v1_15s_bed_elev
-42.4,25.4,-3935.63,ETOPO_2022_v1_15s_bed_elev
-42.3,25.4,-3789.04,ETOPO_2022_v1_15s_bed_elev
-42.2,25.4,-3777.37,ETOPO_2022_v1_15s_bed_elev
-42.1,25.4,-3541.07,ETOPO_2022_v1_15s_bed_elev
-42.0,25.4,-3597.51,ETOPO_2022_v1_15s_bed_elev
-41.9,25.4,-4020.61,ETOPO_2022_v1_15s_bed_elev
-41.8,25.4,-4276.01,ETOPO_2022_v1_15s_bed_elev
-41.7,25.4,-4313.1,ETOPO_2022_v1_15s_bed_elev
-41.6,25.4,-4086.83,ETOPO_2022_v1_15s_bed_elev
-41.5,25.4,-4077.14,ETOPO_2022_v1_15s_bed_elev
-41.4,25.4,-4217.32,ETOPO_2022_v1_15s_bed_elev
-41.3,25.4,-4286.82,ETOPO_2022_v1_15s_bed_elev
-41.2,25.4,-4478.3,ETOPO_2022_v1_15s_bed_elev
-41.1,25.4,-4530.31,ETOPO_2022_v1_15s_bed_elev
-41.0,25.4,-4621.02,ETOPO_2022_v1_15s_bed_elev
-40.9,25.4,-4051.64,ETOPO_2022_v1_15s_bed_elev
-40.8,25.4,-4259.48,ETOPO_2022_v1_15s_bed_elev
-40.7,25.4,-4576.97,ETOPO_2022_v1_15s_bed_elev
-40.6,25.4,-4628.64,ETOPO_2022_v1_15s_bed_elev
-40.5,25.4,-4652.21,ETOPO_2022_v1_15s_bed_elev
-40.4,25.4,-4747.43,ETOPO_2022_v1_15s_bed_elev
-40.3,25.4,-4696.18,ETOPO_2022_v1_15s_bed_elev
-40.2,25.4,-4812.43,ETOPO_2022_v1_15s_bed_elev
-40.1,25.4,-4731.94,ETOPO_2022_v1_15s_bed_elev
-40.0,25.4,-4905.69,ETOPO_2022_v1_15s_bed_elev
-39.9,25.4,-4732.33,ETOPO_2022_v1_15s_bed_elev
-39.8,25.4,-4687.15,ETOPO_2022_v1_15s_bed_elev
-39.7,25.4,-4743.54,ETOPO_2022_v1_15s_bed_elev
-39.6,25.4,-4896.08,ETOPO_2022_v1_15s_bed_elev
-39.5,25.4,-4777.68,ETOPO_2022_v1_15s_bed_elev
-39.4,25.4,-5012.23,ETOPO_2022_v1_15s_bed_elev
-39.3,25.4,-4896.16,ETOPO_2022_v1_15s_bed_elev
-39.2,25.4,-4877.74,ETOPO_2022_v1_15s_bed_elev
-39.1,25.4,-5031.25,ETOPO_2022_v1_15s_bed_elev
-39.0,25.4,-4842.48,ETOPO_2022_v1_15s_bed_elev
-38.9,25.4,-4888.38,ETOPO_2022_v1_15s_bed_elev
-38.8,25.4,-4856.38,ETOPO_2022_v1_15s_bed_elev
-38.7,25.4,-4743.59,ETOPO_2022_v1_15s_bed_elev
-38.6,25.4,-4845.06,ETOPO_2022_v1_15s_bed_elev
-38.5,25.4,-5356.77,ETOPO_2022_v1_15s_bed_elev
-38.4,25.4,-5408.35,ETOPO_2022_v1_15s_bed_elev
-38.3,25.4,-5256.03,ETOPO_2022_v1_15s_bed_elev
-38.2,25.4,-5254.96,ETOPO_2022_v1_15s_bed_elev
-38.1,25.4,-5161.51,ETOPO_2022_v1_15s_bed_elev
-38.0,25.4,-4710.45,ETOPO_2022_v1_15s_bed_elev
-37.9,25.4,-5079.08,ETOPO_2022_v1_15s_bed_elev
-37.8,25.4,-5068.91,ETOPO_2022_v1_15s_bed_elev
-37.7,25.4,-4783.02,ETOPO_2022_v1_15s_bed_elev
-37.6,25.4,-5224.73,ETOPO_2022_v1_15s_bed_elev
-37.5,25.4,-4977.06,ETOPO_2022_v1_15s_bed_elev
-37.4,25.4,-4901.72,ETOPO_2022_v1_15s_bed_elev
-37.3,25.4,-4786.49,ETOPO_2022_v1_15s_bed_elev
-37.2,25.4,-5289.18,ETOPO_2022_v1_15s_bed_elev
-37.1,25.4,-5245.94,ETOPO_2022_v1_15s_bed_elev
-37.0,25.4,-5268.58,ETOPO_2022_v1_15s_bed_elev
-36.9,25.4,-5390.76,ETOPO_2022_v1_15s_bed_elev
-36.8,25.4,-5411.6,ETOPO_2022_v1_15s_bed_elev
-36.7,25.4,-5189.38,ETOPO_2022_v1_15s_bed_elev
-36.6,25.4,-5379.81,ETOPO_2022_v1_15s_bed_elev
-36.5,25.4,-5058.25,ETOPO_2022_v1_15s_bed_elev
-36.4,25.4,-5275.23,ETOPO_2022_v1_15s_bed_elev
-36.3,25.4,-5248.76,ETOPO_2022_v1_15s_bed_elev
-36.2,25.4,-5249.06,ETOPO_2022_v1_15s_bed_elev
-36.1,25.4,-5715.12,ETOPO_2022_v1_15s_bed_elev
-36.0,25.4,-5804.28,ETOPO_2022_v1_15s_bed_elev
-35.9,25.4,-5508.78,ETOPO_2022_v1_15s_bed_elev
-35.8,25.4,-5445.17,ETOPO_2022_v1_15s_bed_elev
-35.7,25.4,-5161.29,ETOPO_2022_v1_15s_bed_elev
-35.6,25.4,-5463.76,ETOPO_2022_v1_15s_bed_elev
-35.5,25.4,-5705.44,ETOPO_2022_v1_15s_bed_elev
-35.4,25.4,-5699.83,ETOPO_2022_v1_15s_bed_elev
-35.3,25.4,-5639.12,ETOPO_2022_v1_15s_bed_elev
-35.2,25.4,-5655.43,ETOPO_2022_v1_15s_bed_elev
-35.1,25.4,-5258.57,ETOPO_2022_v1_15s_bed_elev
-35.0,25.4,-5706.02,ETOPO_2022_v1_15s_bed_elev
-51.0,25.5,-4581.63,ETOPO_2022_v1_15s_bed_elev
-50.9,25.5,-4282.07,ETOPO_2022_v1_15s_bed_elev
-50.8,25.5,-4567.28,ETOPO_2022_v1_15s_bed_elev
-50.7,25.5,-4549.88,ETOPO_2022_v1_15s_bed_elev
-50.6,25.5,-4500.15,ETOPO_2022_v1_15s_bed_elev
-50.5,25.5,-4806.67,ETOPO_2022_v1_15s_bed_elev
-50.4,25.5,-4430.36,ETOPO_2022_v1_15s_bed_elev
-50.3,25.5,-4538.45,ETOPO_2022_v1_15s_bed_elev
-50.2,25.5,-4673.52,ETOPO_2022_v1_15s_bed_elev
-50.1,25.5,-4485.66,ETOPO_2022_v1_15s_bed_elev
-50.0,25.5,-4554.77,ETOPO_2022_v1_15s_bed_elev
-49.9,25.5,-5026.14,ETOPO_2022_v1_15s_bed_elev
-49.8,25.5,-4956.07,ETOPO_2022_v1_15s_bed_elev
-49.7,25.5,-4837.97,ETOPO_2022_v1_15s_bed_elev
-49.6,25.5,-4990.87,ETOPO_2022_v1_15s_bed_elev
-49.5,25.5,-4702.56,ETOPO_2022_v1_15s_bed_elev
-49.4,25.5,-4574.58,ETOPO_2022_v1_15s_bed_elev
-49.3,25.5,-4347.96,ETOPO_2022_v1_15s_bed_elev
-49.2,25.5,-4422.75,ETOPO_2022_v1_15s_bed_elev
-49.1,25.5,-4892.64,ETOPO_2022_v1_15s_bed_elev
-49.0,25.5,-4771.24,ETOPO_2022_v1_15s_bed_elev
-48.9,25.5,-4738.25,ETOPO_2022_v1_15s_bed_elev
-48.8,25.5,-4648.52,ETOPO_2022_v1_15s_bed_elev
-48.7,25.5,-4686.01,ETOPO_2022_v1_15s_bed_elev
-48.6,25.5,-4436.22,ETOPO_2022_v1_15s_bed_elev
-48.5,25.5,-4789.67,ETOPO_2022_v1_15s_bed_elev
-48.4,25.5,-4628.48,ETOPO_2022_v1_15s_bed_elev
-48.3,25.5,-4522.62,ETOPO_2022_v1_15s_bed_elev
-48.2,25.5,-4385.23,ETOPO_2022_v1_15s_bed_elev
-48.1,25.5,-4541.17,ETOPO_2022_v1_15s_bed_elev
-48.0,25.5,-4582.3,ETOPO_2022_v1_15s_bed_elev
-47.9,25.5,-4540.88,ETOPO_2022_v1_15s_bed_elev
-47.8,25.5,-4482.82,ETOPO_2022_v1_15s_bed_elev
-47.7,25.5,-4438.16,ETOPO_2022_v1_15s_bed_elev
-47.6,25.5,-4390.0,ETOPO_2022_v1_15s_bed_elev
-47.5,25.5,-4581.65,ETOPO_2022_v1_15s_bed_elev
-47.4,25.5,-4628.05,ETOPO_2022_v1_15s_bed_elev
-47.3,25.5,-4449.42,ETOPO_2022_v1_15s_bed_elev
-47.2,25.5,-4359.46,ETOPO_2022_v1_15s_bed_elev
-47.1,25.5,-4016.89,ETOPO_2022_v1_15s_bed_elev
-47.0,25.5,-4078.77,ETOPO_2022_v1_15s_bed_elev
-46.9,25.5,-4296.96,ETOPO_2022_v1_15s_bed_elev
-46.8,25.5,-4323.43,ETOPO_2022_v1_15s_bed_elev
-46.7,25.5,-4178.17,ETOPO_2022_v1_15s_bed_elev
-46.6,25.5,-4113.34,ETOPO_2022_v1_15s_bed_elev
-46.5,25.5,-4269.64,ETOPO_2022_v1_15s_bed_elev
-46.4,25.5,-3990.1,ETOPO_2022_v1_15s_bed_elev
-46.3,25.5,-3882.37,ETOPO_2022_v1_15s_bed_elev
-46.2,25.5,-4144.09,ETOPO_2022_v1_15s_bed_elev
-46.1,25.5,-4112.3,ETOPO_2022_v1_15s_bed_elev
-46.0,25.5,-3738.84,ETOPO_2022_v1_15s_bed_elev
-45.9,25.5,-3591.79,ETOPO_2022_v1_15s_bed_elev
-45.8,25.5,-3415.5,ETOPO_2022_v1_15s_bed_elev
-45.7,25.5,-3555.48,ETOPO_2022_v1_15s_bed_elev
-45.6,25.5,-3156.83,ETOPO_2022_v1_15s_bed_elev
-45.5,25.5,-3099.18,ETOPO_2022_v1_15s_bed_elev
-45.4,25.5,-3604.21,ETOPO_2022_v1_15s_bed_elev
-45.3,25.5,-3972.1,ETOPO_2022_v1_15s_bed_elev
-45.2,25.5,-2972.8,ETOPO_2022_v1_15s_bed_elev
-45.1,25.5,-2680.8,ETOPO_2022_v1_15s_bed_elev
-45.0,25.5,-3256.22,ETOPO_2022_v1_15s_bed_elev
-44.9,25.5,-3676.83,ETOPO_2022_v1_15s_bed_elev
-44.8,25.5,-3856.42,ETOPO_2022_v1_15s_bed_elev
-44.7,25.5,-3618.52,ETOPO_2022_v1_15s_bed_elev
-44.6,25.5,-3799.94,ETOPO_2022_v1_15s_bed_elev
-44.5,25.5,-3548.92,ETOPO_2022_v1_15s_bed_elev
-44.4,25.5,-3330.47,ETOPO_2022_v1_15s_bed_elev
-44.3,25.5,-3217.19,ETOPO_2022_v1_15s_bed_elev
-44.2,25.5,-3203.36,ETOPO_2022_v1_15s_bed_elev
-44.1,25.5,-3398.07,ETOPO_2022_v1_15s_bed_elev
-44.0,25.5,-3216.83,ETOPO_2022_v1_15s_bed_elev
-43.9,25.5,-3076.12,ETOPO_2022_v1_15s_bed_elev
-43.8,25.5,-3493.29,ETOPO_2022_v1_15s_bed_elev
-43.7,25.5,-3797.23,ETOPO_2022_v1_15s_bed_elev
-43.6,25.5,-3899.45,ETOPO_2022_v1_15s_bed_elev
-43.5,25.5,-3753.69,ETOPO_2022_v1_15s_bed_elev
-43.4,25.5,-3602.35,ETOPO_2022_v1_15s_bed_elev
-43.3,25.5,-3436.95,ETOPO_2022_v1_15s_bed_elev
-43.2,25.5,-3587.82,ETOPO_2022_v1_15s_bed_elev
-43.1,25.5,-3927.84,ETOPO_2022_v1_15s_bed_elev
-43.0,25.5,-3585.82,ETOPO_2022_v1_15s_bed_elev
-42.9,25.5,-3943.6,ETOPO_2022_v1_15s_bed_elev
-42.8,25.5,-3805.25,ETOPO_2022_v1_15s_bed_elev
-42.7,25.5,-3761.93,ETOPO_2022_v1_15s_bed_elev
-42.6,25.5,-3741.94,ETOPO_2022_v1_15s_bed_elev
-42.5,25.5,-3698.7,ETOPO_2022_v1_15s_bed_elev
-42.4,25.5,-3654.43,ETOPO_2022_v1_15s_bed_elev
-42.3,25.5,-3832.46,ETOPO_2022_v1_15s_bed_elev
